,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:MTR_1g008370,"924,3445936784","0,4961921806","0,1271740344","3,9016783791","9,55E-05","0,0002727511"
gene:MTR_1g008380,"160,0386512076","-1,8299982874","0,2788219998","-6,5633210028","5,26E-11","2,63E-10"
gene:MTR_1g008600,"611,1965733992","-1,0584366274","0,1451162948","-7,2937131501","3,02E-13","1,75E-12"
gene:MTR_1g008620,"320,4033246095","-4,0874939519","0,2572574552","-15,8887288547","7,59E-57","1,97E-55"
gene:MTR_1g008675,"737,0370834857","-2,8176919598","0,244279036","-11,5347268673","8,82E-31","1,15E-29"
gene:MTR_1g008700,"1651,207990641","2,5555039754","0,4303229456","5,9385724171","2,88E-09","1,27E-08"
gene:MTR_1g008740,"575,9712508431","1,2716584471","0,1914584321","6,6419558172","3,10E-11","1,57E-10"
gene:MTR_1g008990,"5227,7007645385","2,3952122873","0,1428209348","16,770736667","4,00E-63","1,22E-61"
gene:MTR_1g009010,"3771,2433780428","-0,6553184137","0,1304775137","-5,0224624544","5,10E-07","1,87E-06"
gene:MTR_1g009150,"195,2708617085","-7,1885790899","1,3212259937","-5,4408398897","5,30E-08","2,12E-07"
gene:MTR_1g009180,"98,6835100883","-1,3235027465","0,301025229","-4,3966505765","1,10E-05","3,52E-05"
gene:MTR_1g009200,"2212,6371866143","-1,077358837","0,1911383867","-5,6365382989","1,74E-08","7,25E-08"
gene:MTR_1g009230,"51,2988046031","-3,0928459588","0,4248009785","-7,2806940549","3,32E-13","1,93E-12"
gene:MTR_1g009260,"70,6435642482","-2,1679815545","0,3200429722","-6,7740326855","1,25E-11","6,55E-11"
gene:MTR_1g009270,"112,3330844141","-4,262645515","0,6223986072","-6,8487388396","7,45E-12","3,96E-11"
gene:MTR_1g009310,"18,3019928263","3,4170580701","0,7915526534","4,316905585","1,58E-05","4,98E-05"
gene:MTR_1g009620,"1065,2338725895","0,4118549447","0,1362972546","3,021740576","0,0025132584","0,0058363904"
gene:MTR_1g009640,"7088,4038197619","2,9461937748","0,2282205208","12,9094165778","3,98E-38","6,51E-37"
gene:MTR_1g009650,"475,0189637332","0,740787441","0,1735947954","4,2673366971","1,98E-05","6,16E-05"
gene:MTR_1g009660,"93,4743564177","-1,9574015655","0,315326127","-6,2075464036","5,38E-10","2,51E-09"
