,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:PHAVU_011G1818001g,"437,1892524792","6,3545023624","1,983519871","3,2036494593","0,0013569759","0,1056078279"
gene:PHAVU_011G1818000g,"512,747648377","4,8420930002","1,7937057457","2,6994912693","0,0069445578","0,3352892515"
gene:PHAVU_011G189600g,"556,7176380689","5,1868861612","1,8312734416","2,8323930459","0,0046201019","0,2486116417"
gene:PHAVU_011G206400g,"1846,0479268744","7,4418592381","2,0391199105","3,6495446882","0,0002627055","0,0382969087"
gene:PHAVU_011G207100g,"1875,7852192283","6,028046384","1,8936152813","3,1833532627","0,0014557988","0,1105488387"
gene:PHAVU_011G207200g,"542,0613084711","5,7939620183","1,9035075886","3,0438344733","0,0023358362","0,1551395364"
gene:PHAVU_011G215500g,"1755,3664092161","8,5110095389","2,1535168253","3,952144436","7,75E-05","0,0168279496"
gene:PHAVU_002G005700g,"835,4539065542","5,7856517825","1,8854822848","3,0685261957","0,0021511747","0,1444241436"
gene:PHAVU_002G007000g,"264,6963095724","5,4908498658","1,9140749354","2,8686702722","0,0041220126","0,2345047222"
gene:PHAVU_002G009200g,"1402,2773810986","7,2555589188","2,0282043253","3,5773313508","0,00034712","0,0460169385"
gene:PHAVU_002G009300g,"2474,952999779","9,3302692685","2,2259821407","4,191529257","2,77E-05","0,0096319321"
gene:PHAVU_002G014800g,"410,7546579776","4,6403769568","1,7791174634","2,6082465337","0,0091007383","0,3954523591"
gene:PHAVU_002G023800g,"14998,4907802494","8,6244352935","2,1173639374","4,0731945705","4,64E-05","0,012352559"
gene:PHAVU_002G028200g,"4482,6220838775","12,1891032002","2,5698072058","4,7431975335","2,10E-06","0,0031411599"
gene:PHAVU_002G028300g,"7269,3814501482","11,8865325632","2,4517707575","4,8481419101","1,25E-06","0,0031411599"
gene:PHAVU_002G064200g,"1891,0719725123","5,5928268814","1,8471172091","3,0278678872","0,0024628573","0,1592003189"
gene:PHAVU_002G068500g,"849,6725508907","9,7884403149","2,4239242111","4,0382617039","5,38E-05","0,0140392687"
gene:PHAVU_002G072300g,"1418,3993476981","5,113275353","1,7984667842","2,8431302696","0,0044672807","0,2441541556"
gene:PHAVU_002G074300g,"40,117182567","8,8281018019","3,1227909723","2,826990945","0,0046987657",NA
gene:PHAVU_002G087500g,"278,4752668504","4,8848074903","1,832774127","2,6652534091","0,0076930328","0,3570982565"
gene:PHAVU_002G094000g,"6781,5917493856","5,4738932017","1,824938987","2,9994938136","0,0027042862","0,171599437"
gene:PHAVU_002G096500g,"14921,0140081886","11,3388480126","2,3468172344","4,8315854538","1,35E-06","0,0031411599"
gene:PHAVU_002G116600g,"237,8922930194","6,6169512075","2,0819511706","3,1782451486","0,0014816941","0,1111748825"
gene:PHAVU_002G120600g,"868,4968994565","7,1108779109","2,0321402624","3,4992062519","0,0004666455","0,0548852256"
gene:PHAVU_002G143300g,"304,1419103476","7,7161216791","2,2237917711","3,4698040435","0,0005208382","0,0588859053"
gene:PHAVU_002G155800g,"2842,2165114314","6,1019080611","1,8960070085","3,2182940431","0,0012895554","0,1023985576"
gene:PHAVU_002G159000g,"1524,9016731141","4,4288342967","1,7186782841","2,5768838401","0,0099695447","0,4249416573"
gene:PHAVU_002G171500g,"28723,3727479624","6,0985236565","1,8862759394","3,2331026067","0,0012245357","0,099250841"
gene:PHAVU_002G176200g,"700,0213960969","8,1837027013","2,1817346396","3,7510073649","0,0001761255","0,0286992875"
gene:PHAVU_002G187800g,"47,932218132","9,0848761374","3,1005653516","2,9300708442","0,0033888473",NA
gene:PHAVU_002G204400g,"3798,229758012","7,8147747545","2,0600306742","3,7935234908","0,0001485246","0,0250668947"
gene:PHAVU_002G204800g,"5647,4187530124","10,936986294","2,3557031478","4,6427693168","3,44E-06","0,0031411599"
gene:PHAVU_002G205000g,"15087,9265044352","10,6175787229","2,283253377","4,6501973148","3,32E-06","0,0031411599"
gene:PHAVU_002G230600g,"1109,65273402","10,1739484894","2,4473551026","4,1571198551","3,22E-05","0,0101328215"
gene:PHAVU_002G2493000g,"79,0688860754","5,7529069017","2,1618870682","2,661058011","0,0077895535","0,3583881933"
gene:PHAVU_002G252400g,"350,5241734694","4,6489835581","1,7884706919","2,5994183629","0,0093381887","0,4002117427"
gene:PHAVU_002G253000g,"676,5351312963","7,8702378451","2,1420912522","3,6740908386","0,0002386978","0,0366073512"
gene:PHAVU_002G259700g,"193299,565197056","10,7672286661","2,2734515317","4,7360713505","2,18E-06","0,0031411599"
gene:PHAVU_002G262500g,"9161,0878903614","5,3367755374","1,8094037784","2,9494663386","0,0031832325","0,193756053"
gene:PHAVU_002G268500g,"328,2585988345","5,8075419145","1,9365544928","2,9989044646","0,0027095225","0,171599437"
gene:PHAVU_002G271400g,"6269,6050053024","9,6717151813","2,221476497","4,3537328414","1,34E-05","0,0058468706"
gene:PHAVU_002G274700g,"39,075177825","8,7901340831","3,1266107504","2,8113938014","0,0049327372",NA
gene:PHAVU_002G286300g,"316,1249648806","7,7721316901","2,2269325929","3,4900614931","0,0004829094","0,0563742683"
gene:PHAVU_002G300900g,"1580,1178750335","10,684239562","2,4786042195","4,3105871756","1,63E-05","0,0063675467"
gene:PHAVU_002G304400g,"303,4974336599","6,7061659261","2,0637877529","3,2494455482","0,0011563021","0,0952084588"
gene:PHAVU_002G311900g,"13583,8338174622","10,5400251693","2,2790106884","4,6248248079","3,75E-06","0,0031411599"
gene:PHAVU_002G313800g,"422,1624999313","6,5962369632","2,0165995466","3,2709701708","0,0010717921","0,0930766689"
gene:PHAVU_002G325000g,"550,9454538823","5,1243395579","1,824337616","2,8088767743","0,0049714671","0,2618473417"
gene:PHAVU_002G333200g,"29154,4554660773","10,8455690244","2,290379139","4,7352723572","2,19E-06","0,0031411599"
gene:PHAVU_003G006500g,"1177,8628865155","9,674542501","2,3444552007","4,1265631769","3,68E-05","0,0108576008"
gene:PHAVU_003G022000g,"723,7255026294","4,5439009669","1,746607763","2,6015577528","0,0092801438","0,3988167305"
gene:PHAVU_003G028800g,"1592,3609303027","7,294816572","2,0282758283","3,5965604236","0,0003224527","0,0444604667"
gene:PHAVU_003G0298001g,"79,1923603921","9,8092370858","3,0658762951","3,1994888709","0,001376715","0,1066136293"
gene:PHAVU_003G0298000g,"50,0162276161","9,1462763714","3,0962059124","2,9540271643","0,003136564",NA
gene:PHAVU_003G036200g,"1931,8757907713","6,7135236047","1,9640144021","3,4182659748","0,0006302149","0,065598632"
gene:PHAVU_003G048400g,"3295,7375246327","11,1600930597","2,4400526087","4,5737100176","4,79E-06","0,0036545738"
gene:PHAVU_003G050300g,"353,3349758522","4,9549024094","1,8257274326","2,7139332635","0,0066489559","0,3270742692"
gene:PHAVU_003G059200g,"106,8054860551","10,2407860342","3,0598635563","3,3468113351","0,0008174683","0,078936148"
gene:PHAVU_003G060300g,"36,991168341","8,7110627614","3,1350376168","2,7786150682","0,0054591174",NA
gene:PHAVU_003G075100g,"122,3120828684","6,3917162321","2,1685495345","2,9474614855","0,0032039466","0,1942609954"
gene:PHAVU_003G0808001g,"5841,4143644629","5,0529088442","1,7799041788","2,838865656","0,0045274214","0,2459112938"
gene:PHAVU_003G0808000g,"1309,0430599963","4,6144628557","1,7426064425","2,6480235256","0,0080963891","0,3681738788"
gene:PHAVU_003G101900g,"70,3353200851","9,6381264406","3,0709546035","3,1384789699","0,0016982712",NA
gene:PHAVU_003G103500g,"61,9581240435","7,0013200702","2,5745292931","2,7194563639","0,0065389322",NA
gene:PHAVU_003G103600g,"28,655130405","8,3426760604","3,1833142073","2,6207516811","0,0087736142",NA
gene:PHAVU_003G111400g,"29217,8030375631","5,3902848876","1,8133238237","2,9725991668","0,002952898","0,1840326049"
gene:PHAVU_003G117900g,"841,2953548492","9,1883526622","2,313078534","3,9723479022","7,12E-05","0,0163717055"
gene:PHAVU_003G120700g,"2378,1389243907","5,0522265016","1,7853380052","2,8298431373","0,0046570831","0,2494888729"
gene:PHAVU_003G122500g,"10086,2746359285","7,9613530201","2,062750602","3,8595809946","0,0001135816","0,0208681043"
gene:PHAVU_003G124600g,"1074,0047292627","6,7932508755","1,9879495285","3,4172149635","0,000632653","0,065598632"
gene:PHAVU_003G131100g,"550,6171899364","9,1617019467","2,3867425906","3,8385798212","0,000123748","0,0217504467"
gene:PHAVU_003G133700g,"3475,9832857067","4,625729311","1,7342822096","2,6672298692","0,0076479343","0,3570982565"
gene:PHAVU_003G138800g,"297,6017751566","5,9312057121","1,9607049966","3,0250372811","0,0024860248","0,1600365686"
gene:PHAVU_003G139400g,"874,5571903821","8,5058440177","2,2039199927","3,8594159705","0,0001136583","0,0208681043"
gene:PHAVU_003G150200g,"803,3846551841","5,4282503506","1,8464686047","2,9398010542","0,0032842305","0,1983599112"
gene:PHAVU_003G154300g,"1361,4314038354","4,7746433697","1,7606680766","2,7118361679","0,0066911655","0,3281188142"
gene:PHAVU_003G155600g,"59772,4477504007","10,9033926554","2,2878104345","4,7658636795","1,88E-06","0,0031411599"
gene:PHAVU_003G181100g,"63,0412868911","9,4801751586","3,0772303567","3,0807492646","0,0020648044",NA
gene:PHAVU_003G187300g,"208,4009484002","11,2051521864","3,0716810915","3,6478891697","0,0002644036","0,0382969087"
gene:PHAVU_003G192700g,"13251,0568755229","6,5380584842","1,9307219651","3,3863283281","0,0007083458","0,0716833341"
gene:PHAVU_003G204300g,"31,781144631","8,4920534886","3,1619215103","2,685725582","0,0072372502",NA
gene:PHAVU_003G206600g,"276,9945759486","5,0424779391","1,8530896878","2,7211192056","0,0065061295","0,3210579946"
gene:PHAVU_003G207000g,"919,7739744451","5,8350377533","1,8880469158","3,0905152327","0,0019980956","0,1370886349"
gene:PHAVU_003G215100g,"236,3563910105","4,8060387326","1,8357212099","2,618065699","0,0088429778","0,3913506918"
gene:PHAVU_003G219000g,"221,5354289905","5,4972212055","1,9321928226","2,8450686397","0,0044401854","0,2438664931"
gene:PHAVU_003G225300g,"172,3283104845","6,8912844695","2,1844742832","3,1546649564","0,0016068251","0,1174559145"
gene:PHAVU_003G228200g,"1152,3749284421","10,2284962221","2,4506881183","4,1737241657","3,00E-05","0,0097658118"
gene:PHAVU_003G228800g,"24256,4560047154","6,3696900499","1,9131779606","3,3293766607","0,0008704061","0,0810462022"
gene:PHAVU_003G233200g,"2103,8206262029","7,4460305918","2,0361202195","3,6569700161","0,0002552142","0,037663359"
gene:PHAVU_003G238800g,"648,23637084","7,0670685456","2,0438185453","3,457776896","0,0005446522","0,0599999627"
gene:PHAVU_003G241500g,"2065,0978147319","4,5095197755","1,7247639029","2,6145722136","0,0089339273","0,3925657981"
gene:PHAVU_003G249500g,"1086,8109459071","13,5877880325","3,1680199153","4,2890475425","1,79E-05","0,0068463292"
gene:PHAVU_003G250500g,"3306,7709400415","5,5916686491","1,8412806114","3,0368367615","0,0023907489","0,1551804343"
gene:PHAVU_003G250600g,"63,0001287855","7,0255674856","2,5737072383","2,7297461735","0,0063383107",NA
gene:PHAVU_003G251000g,"791,3323365427","4,6071151438","1,7517758832","2,6299683584","0,0085392816","0,3836447523"
gene:PHAVU_003G258100g,"249,1485546536","5,6702247826","1,9431967665","2,9179879673","0,0035229794","0,2103433872"
gene:PHAVU_003G267400g,"464,0896382448","8,3281389656","2,2591937168","3,6863323865","0,0002275092","0,0355892588"
gene:PHAVU_003G269000g,"445,4570272055","12,3010630849","3,1096131536","3,9558178068","7,63E-05","0,0168279496"
gene:PHAVU_003G269100g,"114,6205216201","10,3426647011","3,0597568122","3,3802244217","0,0007242667","0,072181556"
gene:PHAVU_003G276700g,"563,683407317","10,1968026408","2,649516727","3,8485519026","0,0001188181","0,0212333871"
gene:PHAVU_003G276800g,"70,8563224561","9,6487736087","3,07058822","3,1423209227","0,0016761421",NA
gene:PHAVU_003G282400g,"14985,5962420018","6,5534190145","1,9318970814","3,3922195326","0,0006932887","0,0708831038"
gene:PHAVU_003G293200g,"204,9045112241","5,5374985841","1,9462369641","2,8452334872","0,004437888","0,2438664931"
gene:PHAVU_004G002600g,"370,7478976245","7,2623348613","2,1204764822","3,4248598946","0,0006151165","0,065457606"
gene:PHAVU_004G005100g,"3011,7350204317","6,8216681668","1,9678050123","3,4666382716","0,0005270106","0,0588859053"
gene:PHAVU_004G005300g,"3448,2105321148","6,2066178502","1,9048396995","3,2583412933","0,0011206554","0,0942495293"
gene:PHAVU_004G0144001g,"3065,3310023337","10,0548248995","2,2960055257","4,3792685979","1,19E-05","0,0058124854"
gene:PHAVU_004G0144000g,"9215,5993595728","10,9064948413","2,3249773498","4,6910112231","2,72E-06","0,0031411599"
gene:PHAVU_004G019700g,"456,0818642546","4,7971298377","1,7932909165","2,6750427348","0,0074719725","0,3510032007"
gene:PHAVU_004G030400g,"165,5141215559","6,4133206595","2,1082872183","3,0419577578","0,0023504488","0,1551395364"
gene:PHAVU_004G031100g,"218,1353610269","6,8156651909","2,1268179025","3,204630346","0,0013523604","0,1056078279"
gene:PHAVU_004G040000g,"148,7185713672","5,4354746364","1,9741517597","2,7533215771","0,0058993917","0,2967337121"
gene:PHAVU_004G045800g,"1188,9394618273","5,2603773238","1,8180139891","2,8934746131","0,0038100509","0,2210694124"
gene:PHAVU_004G051200g,"645,398463353","8,8051826139","2,2886924754","3,8472545825","0,0001194488","0,0212333871"
gene:PHAVU_004G074300g,"18799,1067074858","8,6996593265","2,1223220289","4,099123134","4,15E-05","0,0113814726"
gene:PHAVU_004G074400g,"3734,4074680137","8,9230240553","2,1657683031","4,1200270788","3,79E-05","0,0108576008"
gene:PHAVU_004G076400g,"553,4550974234","6,9904354518","2,0453351968","3,4177456404","0,0006314209","0,065598632"
gene:PHAVU_004G079300g,"57,3102608101","9,3426724983","3,0839821032","3,0294185198","0,0024502499",NA
gene:PHAVU_004G082400g,"934,0337768873","9,339459311","2,3227960341","4,0207832172","5,80E-05","0,0146350271"
gene:PHAVU_004G090100g,"53,1010837365","6,7768896611","2,5839328444","2,6227034792","0,0087235159",NA
gene:PHAVU_004G100900g,"303,4422225529","4,9363377313","1,833144031","2,6928259034","0,0070849254","0,3388667913"
gene:PHAVU_004G108600g,"3633,1412705132","9,8847956337","2,2654500137","4,3632812791","1,28E-05","0,0058468706"
gene:PHAVU_004G116000g,"1849,8866809978","6,9944038524","1,9935221775","3,5085658597","0,0004505297","0,0542125819"
gene:PHAVU_004G116100g,"963,9909127704","6,496903709","1,9594222597","3,3157241512","0,00091406","0,0841096547"
gene:PHAVU_004G122800g,"27,092123292","8,2617560987","3,1963154932","2,5847749123","0,0097442588",NA
gene:PHAVU_004G123900g,"1554,7503885807","4,8037183306","1,7620436597","2,7262198097","0,0064064319","0,3181454413"
gene:PHAVU_004G124100g,"817,3834559914","5,9562802986","1,9053643762","3,1260583923","0,0017716637","0,1265485627"
gene:PHAVU_004G134900g,"1678,0512668815","6,0219689523","1,8947792277","3,1781902948","0,0014819745","0,1111748825"
gene:PHAVU_004G1352001g,"3875,623212963","5,8042296993","1,8625736398","3,1162417287","0,0018317205","0,1302436564"
gene:PHAVU_004G142000g,"1781,4155268675","6,2544202438","1,9181369064","3,2606745759","0,0011114752","0,0939827404"
gene:PHAVU_004G1616001g,"2571,433806728","7,4251325904","2,0296001142","3,6584214489","0,0002537735","0,037663359"
gene:PHAVU_004G1616000g,"23217,8011240644","6,787746402","1,9533287515","3,474963647","0,0005109226","0,0587673676"
gene:PHAVU_004G164200g,"104,5568441488","5,7407551251","2,0878604633","2,7495875448","0,0059670321","0,2991739844"
gene:PHAVU_004G1764001g,"2045,262570123","7,1403326517","2,006062208","3,5593774825","0,0003717349","0,0483065441"
gene:PHAVU_004G1764002g,"493,3069291264","9,002846458","2,3776180804","3,7864981479","0,0001527852","0,0254257385"
gene:PHAVU_004G1764000g,"500,9984903747","7,6991408088","2,1489609507","3,582727181","0,0003400257","0,0458810343"
gene:PHAVU_005G013200g,"743,6892260484","6,2572361347","1,9426774521","3,2209341432","0,0012777351","0,1023985576"
gene:PHAVU_005G015900g,"1417,8793462258","6,0148761263","1,897156044","3,1704698963","0,001521926","0,1122994749"
gene:PHAVU_005G050500g,"57050,4432575549","10,6884740595","2,27218629","4,7040483022","2,55E-06","0,0031411599"
gene:PHAVU_005G052000g,"1364,779263388","8,8857676602","2,2141097737","4,0132462111","5,99E-05","0,014640934"
gene:PHAVU_005G063200g,"706,300529653","6,419261393","1,9633111809","3,269609757","0,0010769595","0,0930766689"
gene:PHAVU_005G066400g,"16627,5367963977","4,6697009697","1,7347436757","2,691867989","0,0071053064","0,3388667913"
gene:PHAVU_005G077900g,"109,6845516477","5,2132260123","1,9923729291","2,6165914705","0,0088812565","0,3913506918"
gene:PHAVU_005G081500g,"2542,7244661146","9,5622182129","2,2508502421","4,2482694025","2,15E-05","0,0078370789"
gene:PHAVU_005G108900g,"451,8184769728","6,5416100341","2,0043948307","3,2636334588","0,0010999337","0,093512295"
gene:PHAVU_005G116200g,"201,2574946271","5,5110264966","1,944691579","2,8338820181","0,0045986307","0,2486116417"
